ubica_geo,desc_ent,est_socio,clase_hog,sexo_jefe,edad_jefe,educa_jefe,tot_integ,ocupados,ing_cor,jubilacion,becas,bene_gob,gasto_mon
1001,Aguascalientes,Alto,Ampliado,Mujer,91,Primaria incompleta,3,1,56123.75,0.0,391.3,7434.78,35091.17
1001,Aguascalientes,Alto,Nuclear,Hombre,68,Preparatoria completa,2,2,108048.87,0.0,0.0,0.0,78670.73
1001,Aguascalientes,Alto,Nuclear,Hombre,56,Profesional completa,3,2,133852.88,0.0,0.0,0.0,101647.27
1001,Aguascalientes,Medio alto,Ampliado,Hombre,87,Posgrado,4,0,105054.15,79239.13,0.0,11298.9,46702.31
1001,Aguascalientes,Medio alto,Unipersonal,Hombre,27,Preparatoria completa,1,1,24211.95,0.0,0.0,0.0,26927.85
1001,Aguascalientes,Medio alto,Nuclear,Hombre,57,Preparatoria completa,4,3,121649.86,0.0,0.0,0.0,51176.07
1001,Aguascalientes,Medio alto,Nuclear,Mujer,47,Profesional completa,4,1,60260.85,0.0,0.0,0.0,79134.46
1001,Aguascalientes,Alto,Unipersonal,Mujer,75,Secundaria completa,1,0,95977.97,73369.56,0.0,5649.45,39679.48
1001,Aguascalientes,Alto,Nuclear,Mujer,70,Profesional completa,3,3,158399.43,44021.73,0.0,0.0,48187.73
1001,Aguascalientes,Alto,Nuclear,Hombre,69,Primaria completa,2,1,61343.01,0.0,0.0,5649.45,37804.11
1001,Aguascalientes,Alto,Nuclear,Hombre,48,Secundaria completa,5,1,43035.57,0.0,0.0,0.0,17792.53
1001,Aguascalientes,Medio alto,Unipersonal,Hombre,73,Preparatoria completa,1,0,85698.79,73369.56,0.0,2445.65,33152.12
1001,Aguascalientes,Medio alto,Ampliado,Mujer,64,Profesional completa,4,1,138427.04,76304.34,0.0,0.0,38555.93
1001,Aguascalientes,Medio alto,Ampliado,Mujer,55,Posgrado,3,1,111300.83,64565.21,0.0,0.0,86114.71
1001,Aguascalientes,Medio alto,Unipersonal,Mujer,58,Preparatoria completa,1,0,21622.71,12913.04,0.0,0.0,4544.45
1001,Aguascalientes,Medio alto,Ampliado,Hombre,43,Preparatoria completa,6,3,36915.13,0.0,0.0,0.0,29542.82
1001,Aguascalientes,Medio alto,Ampliado,Hombre,42,Preparatoria completa,4,1,27818.79,0.0,0.0,0.0,20018.11
1001,Aguascalientes,Medio bajo,Nuclear,Hombre,80,Primaria incompleta,2,1,60810.72,0.0,0.0,11152.16,6208.39
1001,Aguascalientes,Medio bajo,Nuclear,Hombre,39,Preparatoria completa,3,1,37809.76,0.0,0.0,0.0,36396.32
1001,Aguascalientes,Medio bajo,Unipersonal,Mujer,61,Profesional completa,1,1,36929.34,0.0,0.0,0.0,55981.39
1001,Aguascalientes,Medio bajo,Nuclear,Mujer,63,Primaria completa,2,2,17170.04,0.0,0.0,0.0,14828.61
1001,Aguascalientes,Medio alto,Ampliado,Hombre,91,Primaria completa,11,6,187702.46,38152.17,0.0,11152.16,93981.16
1001,Aguascalientes,Medio alto,Ampliado,Mujer,83,Primaria incompleta,6,3,88661.69,0.0,782.6,8804.34,22674.04
1001,Aguascalientes,Medio alto,Nuclear,Hombre,62,Preparatoria completa,4,1,48778.13,23478.26,0.0,0.0,17366.17
1001,Aguascalientes,Medio alto,Nuclear,Hombre,67,Secundaria completa,3,1,63321.05,26413.04,0.0,11152.16,32332.04
1001,Aguascalientes,Medio alto,Ampliado,Hombre,73,Primaria completa,3,2,58178.08,7336.95,0.0,8559.77,47859.99
1001,Aguascalientes,Medio bajo,Nuclear,Mujer,54,Profesional incompleta,2,2,65717.79,0.0,0.0,0.0,40564.15
1001,Aguascalientes,Medio bajo,Nuclear,Mujer,33,Secundaria completa,4,1,38168.91,0.0,0.0,0.0,52289.59
1001,Aguascalientes,Medio bajo,Nuclear,Mujer,51,Secundaria completa,2,1,25434.76,7043.47,0.0,782.6,21213.21
1001,Aguascalientes,Alto,Nuclear,Hombre,32,Secundaria completa,4,1,72176.03,0.0,0.0,0.0,57890.49
1001,Aguascalientes,Alto,Nuclear,Hombre,48,Posgrado,2,1,30326.08,0.0,0.0,0.0,34081.99
1001,Aguascalientes,Alto,Nuclear,Hombre,67,Secundaria completa,3,1,72020.49,0.0,0.0,0.0,15940.66
1001,Aguascalientes,Alto,Nuclear,Mujer,52,Profesional completa,3,2,55749.79,0.0,0.0,0.0,25770.21
1001,Aguascalientes,Alto,Unipersonal,Mujer,64,Profesional completa,1,1,73211.76,0.0,0.0,0.0,31195.44
1001,Aguascalientes,Alto,Nuclear,Hombre,71,Profesional completa,2,0,76506.29,35217.39,0.0,0.0,37249.29
1001,Aguascalientes,Medio bajo,Nuclear,Hombre,53,Secundaria completa,6,3,70076.41,0.0,1475.4,0.0,30064.02
1001,Aguascalientes,Medio bajo,Nuclear,Hombre,50,Secundaria incompleta,3,2,52377.03,0.0,0.0,0.0,71154.53
1001,Aguascalientes,Medio bajo,Nuclear,Mujer,46,Secundaria completa,5,2,35227.14,0.0,0.0,0.0,26881.43
1001,Aguascalientes,Medio bajo,Nuclear,Mujer,53,Preparatoria completa,2,2,122178.67,8763.93,0.0,0.0,81669.67
1001,Aguascalientes,Medio bajo,Ampliado,Hombre,30,Secundaria completa,5,1,30333.68,0.0,0.0,0.0,15787.84
1001,Aguascalientes,Medio alto,Nuclear,Mujer,62,Primaria completa,2,0,14817.5,0.0,0.0,0.0,19341.16
1001,Aguascalientes,Medio alto,Ampliado,Mujer,73,Primaria incompleta,5,2,68468.81,0.0,0.0,7042.61,38585.22
1001,Aguascalientes,Medio alto,Nuclear,Hombre,72,Primaria completa,4,3,72012.78,9442.62,0.0,7475.4,42322.9
1001,Aguascalientes,Medio alto,Ampliado,Hombre,58,Secundaria completa,2,2,31745.89,0.0,0.0,0.0,16143.55
1001,Aguascalientes,Medio alto,Ampliado,Hombre,71,Primaria incompleta,4,1,27242.95,9295.08,0.0,7475.4,15677.98
1001,Aguascalientes,Medio alto,Nuclear,Mujer,42,Secundaria completa,4,2,25131.13,0.0,0.0,0.0,25580.08
1001,Aguascalientes,Medio bajo,Unipersonal,Hombre,79,Primaria completa,1,0,21280.31,0.0,0.0,7434.78,18792.83
1001,Aguascalientes,Medio bajo,Unipersonal,Mujer,81,Primaria incompleta,1,0,22503.14,8217.39,0.0,5576.08,15943.5
1001,Aguascalientes,Medio bajo,Nuclear,Hombre,57,Secundaria incompleta,4,4,26192.89,0.0,0.0,0.0,30659.37
1001,Aguascalientes,Medio bajo,Nuclear,Hombre,48,Primaria incompleta,6,2,51939.99,0.0,0.0,0.0,41086.67
1001,Aguascalientes,Medio bajo,Nuclear,Mujer,68,Primaria completa,2,2,70733.59,17608.69,0.0,5576.08,14933.15
1001,Aguascalientes,Medio bajo,Nuclear,Hombre,50,Preparatoria completa,3,2,68297.97,0.0,0.0,0.0,31982.85
1001,Aguascalientes,Medio bajo,Ampliado,Mujer,62,Sin instrucción,9,5,153010.15,0.0,0.0,0.0,57583.63
1001,Aguascalientes,Medio bajo,Ampliado,Mujer,64,Secundaria completa,4,1,41149.85,8353.59,0.0,0.0,24837.28
1001,Aguascalientes,Medio bajo,Unipersonal,Hombre,48,Preparatoria completa,1,1,17527.62,0.0,0.0,0.0,10562.35
1001,Aguascalientes,Medio bajo,Compuesto,Hombre,25,Profesional incompleta,6,5,126252.4,0.0,0.0,0.0,41289.35
1001,Aguascalientes,Medio alto,Nuclear,Hombre,29,Profesional incompleta,2,0,19910.3,0.0,0.0,0.0,308.57
1001,Aguascalientes,Medio alto,Ampliado,Hombre,62,Secundaria completa,5,1,65032.3,12717.38,0.0,0.0,44543.33
1001,Aguascalientes,Medio alto,Nuclear,Hombre,39,Secundaria completa,2,2,69712.04,0.0,0.0,0.0,52613.0
1001,Aguascalientes,Medio alto,Nuclear,Hombre,31,Profesional completa,2,2,53480.87,0.0,0.0,0.0,31439.05
1001,Aguascalientes,Medio alto,Nuclear,Hombre,55,Profesional completa,5,1,77312.29,0.0,0.0,0.0,37022.85
1001,Aguascalientes,Medio alto,Nuclear,Hombre,85,Primaria completa,2,0,59179.48,21033.14,0.0,13425.4,26396.03
1001,Aguascalientes,Medio alto,Nuclear,Hombre,70,Profesional completa,3,1,295367.41,176022.08,0.0,11138.12,366520.24
1001,Aguascalientes,Medio alto,Nuclear,Hombre,38,Preparatoria completa,5,1,132003.84,0.0,0.0,0.0,51841.43
1001,Aguascalientes,Medio alto,Nuclear,Hombre,83,Primaria incompleta,2,0,30664.51,2934.78,0.0,13182.05,28060.74
1001,Aguascalientes,Medio alto,Nuclear,Hombre,72,Primaria incompleta,2,0,20985.06,8804.34,0.0,11152.16,26185.24
1001,Aguascalientes,Medio alto,Nuclear,Hombre,44,Preparatoria completa,4,2,85688.78,0.0,0.0,0.0,53282.4
1001,Aguascalientes,Medio alto,Ampliado,Hombre,63,Secundaria completa,4,4,84657.38,11739.13,0.0,0.0,92016.29
1001,Aguascalientes,Medio alto,Unipersonal,Mujer,85,Primaria completa,1,0,22062.92,8804.34,0.0,4548.91,3666.52
1001,Aguascalientes,Medio alto,Ampliado,Mujer,64,Secundaria completa,7,4,58893.18,0.0,0.0,0.0,32258.65
1001,Aguascalientes,Medio alto,Nuclear,Hombre,72,Primaria completa,2,0,24442.61,14754.09,0.0,3688.52,9098.82
1001,Aguascalientes,Medio alto,Nuclear,Mujer,72,Primaria incompleta,2,1,55106.53,10918.03,0.0,5311.47,16743.11
1001,Aguascalientes,Medio alto,Ampliado,Hombre,59,Secundaria completa,4,1,42665.87,0.0,0.0,0.0,39969.5
1001,Aguascalientes,Medio alto,Nuclear,Hombre,27,Profesional completa,2,2,47999.98,0.0,0.0,0.0,45194.64
1001,Aguascalientes,Medio alto,Nuclear,Hombre,77,Primaria completa,3,1,113844.95,32459.01,0.0,10032.78,40192.91
1001,Aguascalientes,Medio alto,Nuclear,Hombre,29,Preparatoria completa,4,2,30393.44,0.0,0.0,0.0,60515.78
1001,Aguascalientes,Medio alto,Nuclear,Hombre,53,Profesional completa,4,1,99098.33,0.0,0.0,0.0,118595.22
1001,Aguascalientes,Medio alto,Nuclear,Hombre,58,Posgrado,2,1,86803.26,1967.21,0.0,0.0,74289.17
1001,Aguascalientes,Medio alto,Ampliado,Mujer,71,Secundaria completa,2,0,34819.64,23606.54,0.0,11213.1,36171.26
1001,Aguascalientes,Medio alto,Unipersonal,Mujer,59,Profesional incompleta,1,0,45879.61,29508.19,0.0,0.0,17504.55
1001,Aguascalientes,Medio alto,Nuclear,Hombre,78,Preparatoria completa,4,3,123270.42,14754.09,0.0,5606.55,73120.8
1001,Aguascalientes,Medio alto,Unipersonal,Hombre,76,Primaria completa,1,1,149792.22,73369.55,0.0,3766.3,27776.77
1001,Aguascalientes,Medio alto,Nuclear,Hombre,67,Profesional completa,2,2,107876.89,0.0,0.0,7532.6,31596.24
1001,Aguascalientes,Medio alto,Nuclear,Hombre,69,Profesional completa,2,1,68145.64,0.0,0.0,3766.3,45922.64
1001,Aguascalientes,Medio alto,Nuclear,Mujer,66,Posgrado,3,2,135746.24,73369.56,0.0,7532.6,42985.43
1001,Aguascalientes,Medio alto,Nuclear,Hombre,69,Secundaria completa,2,1,57529.99,11152.17,0.0,11298.9,18818.25
1001,Aguascalientes,Medio alto,Ampliado,Mujer,65,Secundaria completa,5,2,310992.7,160972.82,0.0,21145.1,169833.94
1001,Aguascalientes,Medio alto,Unipersonal,Mujer,64,Secundaria completa,1,0,102401.81,73369.56,0.0,0.0,25750.07
1001,Aguascalientes,Medio alto,Nuclear,Hombre,58,Preparatoria completa,3,1,60720.72,0.0,14673.91,0.0,25845.16
1001,Aguascalientes,Medio alto,Ampliado,Hombre,72,Primaria completa,3,1,43872.63,6163.04,0.0,7532.6,22168.05
1001,Aguascalientes,Medio alto,Nuclear,Hombre,24,Profesional completa,3,2,79728.15,0.0,0.0,0.0,36972.33
1001,Aguascalientes,Medio alto,Nuclear,Hombre,40,Profesional completa,3,2,60541.7,0.0,0.0,0.0,41384.41
1001,Aguascalientes,Medio alto,Unipersonal,Mujer,27,Profesional completa,1,1,29347.82,0.0,0.0,0.0,39367.15
1001,Aguascalientes,Medio alto,Ampliado,Hombre,58,Profesional incompleta,5,2,46080.8,0.0,0.0,0.0,27345.95
1001,Aguascalientes,Medio alto,Ampliado,Hombre,80,Primaria completa,3,1,50443.71,17114.74,0.0,15934.41,18977.7
1001,Aguascalientes,Medio alto,Unipersonal,Mujer,88,Primaria completa,1,0,88733.66,0.0,0.0,5680.32,81093.87
1001,Aguascalientes,Medio alto,Unipersonal,Mujer,76,Primaria completa,1,0,19962.42,0.0,0.0,5680.32,18474.86
1001,Aguascalientes,Medio alto,Nuclear,Hombre,63,Preparatoria completa,5,5,146458.95,0.0,0.0,0.0,57833.39
1001,Aguascalientes,Medio alto,Nuclear,Hombre,71,Preparatoria completa,2,0,154728.29,112131.14,0.0,11360.64,71630.22
1001,Aguascalientes,Medio alto,Unipersonal,Mujer,78,Secundaria completa,1,0,286043.47,0.0,0.0,5606.55,4943.91
1001,Aguascalientes,Medio alto,Nuclear,Mujer,82,Primaria completa,2,0,31936.26,14673.91,0.0,5649.45,17196.63
1001,Aguascalientes,Medio alto,Corresidente,Hombre,25,Profesional completa,3,3,99293.46,0.0,0.0,0.0,74385.45
1001,Aguascalientes,Medio alto,Ampliado,Mujer,64,Primaria incompleta,9,2,48081.15,0.0,0.0,5576.08,9966.65
1001,Aguascalientes,Medio alto,Nuclear,Hombre,40,Preparatoria completa,5,2,57159.74,0.0,0.0,1232.6,37011.95
1001,Aguascalientes,Medio alto,Nuclear,Hombre,38,Profesional incompleta,4,1,63647.07,0.0,0.0,0.0,41073.1
1001,Aguascalientes,Medio alto,Nuclear,Hombre,73,Primaria completa,4,2,137043.24,41086.94,0.0,7336.94,40621.65
1001,Aguascalientes,Medio alto,Unipersonal,Mujer,58,Secundaria completa,1,0,17123.69,0.0,0.0,0.0,6815.54
1001,Aguascalientes,Medio alto,Ampliado,Hombre,53,Primaria incompleta,11,3,49611.78,0.0,0.0,2347.82,50626.74
1001,Aguascalientes,Medio alto,Nuclear,Hombre,30,Posgrado,2,2,140486.95,0.0,0.0,0.0,111685.24
1001,Aguascalientes,Medio alto,Unipersonal,Hombre,62,Preparatoria incompleta,1,1,55032.06,0.0,0.0,0.0,28728.43
1001,Aguascalientes,Medio alto,Nuclear,Mujer,32,Preparatoria completa,2,1,56163.92,0.0,0.0,0.0,56929.17
1001,Aguascalientes,Medio alto,Unipersonal,Hombre,47,Posgrado,1,1,44575.63,0.0,0.0,0.0,82300.88
1001,Aguascalientes,Medio alto,Nuclear,Hombre,73,Primaria incompleta,2,1,98114.72,0.0,0.0,22426.22,48609.7
1001,Aguascalientes,Medio alto,Nuclear,Hombre,65,Secundaria completa,4,1,88770.47,44262.28,0.0,0.0,26689.32
1001,Aguascalientes,Alto,Ampliado,Mujer,59,Secundaria completa,3,2,91608.15,0.0,0.0,0.0,42931.69
1001,Aguascalientes,Alto,Nuclear,Mujer,76,Secundaria completa,2,1,48587.52,0.0,0.0,7396.72,7032.79
1001,Aguascalientes,Alto,Nuclear,Mujer,43,Posgrado,2,1,64622.72,0.0,0.0,0.0,79501.98
1001,Aguascalientes,Medio alto,Nuclear,Hombre,65,Profesional incompleta,4,2,105707.38,29347.82,0.0,5380.43,35534.85
1001,Aguascalientes,Medio alto,Unipersonal,Hombre,88,Primaria completa,1,0,43205.14,14967.39,0.0,5576.08,26742.75
1001,Aguascalientes,Medio alto,Unipersonal,Mujer,58,Primaria completa,1,1,47354.12,0.0,0.0,0.0,33518.63
1001,Aguascalientes,Medio alto,Nuclear,Hombre,92,Primaria completa,3,0,28865.0,4989.13,0.0,6456.52,28652.9
1001,Aguascalientes,Medio alto,Nuclear,Hombre,56,Secundaria completa,2,2,67459.82,0.0,0.0,0.0,30563.28
1001,Aguascalientes,Medio alto,Ampliado,Mujer,80,Primaria completa,2,0,57511.02,20543.47,0.0,11298.9,28434.26
1001,Aguascalientes,Medio alto,Ampliado,Hombre,65,Primaria incompleta,4,2,49457.39,0.0,0.0,0.0,75853.87
1001,Aguascalientes,Medio alto,Unipersonal,Mujer,83,Primaria completa,1,0,34448.14,4402.17,0.0,5649.45,6804.98
1001,Aguascalientes,Medio alto,Nuclear,Hombre,54,Profesional completa,3,1,43395.65,0.0,0.0,0.0,71375.41
1001,Aguascalientes,Medio alto,Unipersonal,Mujer,22,Profesional incompleta,1,0,24042.3,0.0,0.0,0.0,7939.52
1001,Aguascalientes,Medio alto,Ampliado,Mujer,21,Profesional incompleta,2,0,12759.57,0.0,0.0,0.0,9446.89
1001,Aguascalientes,Medio alto,Unipersonal,Mujer,20,Profesional incompleta,1,0,15498.73,0.0,0.0,7190.21,6355.56
1001,Aguascalientes,Medio alto,Unipersonal,Hombre,69,Primaria incompleta,1,0,19414.15,8804.34,0.0,5649.45,10084.87
1001,Aguascalientes,Medio alto,Unipersonal,Mujer,52,Preparatoria completa,1,1,39843.77,0.0,0.0,0.0,15030.4
1001,Aguascalientes,Medio alto,Nuclear,Hombre,32,Preparatoria incompleta,4,1,102737.7,0.0,0.0,0.0,62349.03
1001,Aguascalientes,Medio alto,Nuclear,Mujer,39,Preparatoria completa,2,1,44570.95,0.0,0.0,0.0,30579.75
1001,Aguascalientes,Medio alto,Nuclear,Hombre,78,Posgrado,3,2,239533.28,73770.49,0.0,11360.64,55477.9
1001,Aguascalientes,Medio alto,Nuclear,Hombre,82,Primaria incompleta,3,1,46286.55,0.0,0.0,11360.64,10904.83
1001,Aguascalientes,Medio alto,Nuclear,Hombre,31,Preparatoria completa,3,2,57363.93,0.0,0.0,0.0,43332.31
1001,Aguascalientes,Medio alto,Unipersonal,Mujer,60,Secundaria completa,1,0,25923.44,0.0,0.0,0.0,6460.73
1001,Aguascalientes,Medio alto,Nuclear,Hombre,75,Primaria completa,3,1,60449.04,7043.47,0.0,7532.6,29395.82
1001,Aguascalientes,Medio alto,Nuclear,Hombre,78,Preparatoria completa,4,2,81391.22,12326.08,0.0,15065.2,46988.5
1001,Aguascalientes,Medio alto,Ampliado,Hombre,78,Primaria completa,5,2,40643.54,10740.33,0.0,3580.11,17619.54
1001,Aguascalientes,Medio alto,Ampliado,Hombre,80,Primaria completa,6,1,50596.3,8950.27,0.0,7657.45,54630.1
1001,Aguascalientes,Medio alto,Unipersonal,Hombre,52,Primaria incompleta,1,1,30176.79,0.0,0.0,0.0,8192.47
1001,Aguascalientes,Medio alto,Nuclear,Hombre,75,Primaria completa,2,0,55219.81,9248.61,0.0,7160.22,4595.7
1001,Aguascalientes,Medio alto,Nuclear,Hombre,40,Profesional incompleta,4,2,43400.15,0.0,0.0,0.0,46470.23
1001,Aguascalientes,Medio alto,Nuclear,Hombre,91,Primaria completa,2,0,45627.94,8804.34,0.0,0.0,22887.2
1001,Aguascalientes,Medio alto,Nuclear,Mujer,58,Secundaria completa,2,2,65863.75,0.0,0.0,0.0,47312.0
1001,Aguascalientes,Medio alto,Nuclear,Hombre,44,Preparatoria completa,5,3,158599.71,0.0,0.0,586.95,90197.2
1001,Aguascalientes,Medio alto,Unipersonal,Mujer,89,Primaria incompleta,1,0,36023.4,11152.17,0.0,5649.45,4006.65
1001,Aguascalientes,Medio alto,Ampliado,Mujer,61,Primaria completa,5,1,39508.91,0.0,0.0,0.0,28698.79
1001,Aguascalientes,Medio alto,Nuclear,Hombre,92,Sin instrucción,2,0,1031867.4,12393.44,0.0,11213.1,31714.91
1001,Aguascalientes,Medio alto,Unipersonal,Mujer,79,Secundaria completa,1,0,70466.37,0.0,0.0,0.0,8656.31
1001,Aguascalientes,Medio alto,Unipersonal,Mujer,52,Secundaria completa,1,1,88011.98,0.0,0.0,0.0,34972.41
1001,Aguascalientes,Medio bajo,Ampliado,Hombre,64,Primaria completa,4,2,42603.2,0.0,0.0,0.0,33230.08
1001,Aguascalientes,Medio bajo,Unipersonal,Mujer,73,Secundaria completa,1,0,37806.94,23478.26,0.0,5576.08,17462.05
1001,Aguascalientes,Medio bajo,Ampliado,Mujer,68,Primaria incompleta,3,2,113921.35,12032.6,0.0,8510.86,22709.44
1001,Aguascalientes,Medio bajo,Nuclear,Hombre,50,Profesional incompleta,4,3,235820.9,0.0,0.0,1643.47,374626.68
1001,Aguascalientes,Medio bajo,Nuclear,Hombre,51,Posgrado,4,3,995385.13,0.0,0.0,0.0,423228.12
1001,Aguascalientes,Medio alto,Ampliado,Mujer,35,Secundaria completa,5,0,23699.99,16819.67,0.0,5680.32,19352.92
1001,Aguascalientes,Medio alto,Nuclear,Hombre,34,Secundaria incompleta,5,1,23606.55,0.0,0.0,0.0,21985.4
1001,Aguascalientes,Medio alto,Nuclear,Mujer,34,Secundaria completa,4,1,34819.67,0.0,0.0,0.0,27470.33
1001,Aguascalientes,Medio alto,Ampliado,Mujer,51,Primaria completa,8,3,94493.59,0.0,0.0,0.0,30701.47
1001,Aguascalientes,Medio alto,Unipersonal,Mujer,71,Primaria completa,1,0,22622.94,9442.62,0.0,5680.32,14643.07
1001,Aguascalientes,Medio alto,Ampliado,Mujer,39,Profesional completa,3,1,76138.13,9442.62,0.0,6221.3,78816.32
1001,Aguascalientes,Medio alto,Nuclear,Hombre,71,Primaria incompleta,3,2,70232.46,9332.6,0.0,11298.9,51280.94
1001,Aguascalientes,Medio alto,Nuclear,Hombre,31,Preparatoria incompleta,2,1,17470.28,0.0,0.0,0.0,23656.59
1001,Aguascalientes,Medio alto,Ampliado,Hombre,54,Preparatoria completa,7,3,74329.64,0.0,0.0,5820.64,38943.55
1001,Aguascalientes,Medio alto,Nuclear,Hombre,53,Primaria completa,3,1,30365.82,0.0,0.0,0.0,27468.78
1001,Aguascalientes,Medio alto,Nuclear,Hombre,76,Primaria completa,2,0,57222.72,21717.39,0.0,28247.27,26704.2
1001,Aguascalientes,Medio alto,Ampliado,Hombre,23,Profesional incompleta,2,1,75657.41,0.0,0.0,0.0,92329.65
1001,Aguascalientes,Medio alto,Nuclear,Hombre,32,Secundaria completa,4,1,32643.91,0.0,0.0,0.0,29866.36
1001,Aguascalientes,Medio alto,Nuclear,Hombre,73,Primaria completa,4,2,102214.02,14086.95,0.0,5576.08,167256.82
1001,Aguascalientes,Medio alto,Nuclear,Mujer,63,Sin instrucción,3,1,28173.91,8217.39,0.0,0.0,19592.92
1001,Aguascalientes,Medio alto,Nuclear,Mujer,56,Profesional incompleta,3,0,43800.84,0.0,0.0,0.0,17550.6
1001,Aguascalientes,Medio alto,Ampliado,Hombre,55,Preparatoria completa,2,1,80905.31,23478.26,0.0,22304.34,13060.07
1001,Aguascalientes,Medio alto,Nuclear,Hombre,43,Secundaria completa,3,3,52263.56,0.0,0.0,0.0,20862.38
1001,Aguascalientes,Medio alto,Ampliado,Mujer,57,Secundaria completa,3,1,26839.04,0.0,0.0,0.0,35994.35
1001,Aguascalientes,Medio alto,Unipersonal,Mujer,83,Primaria completa,1,0,25731.4,0.0,0.0,5282.6,6357.61
1001,Aguascalientes,Alto,Unipersonal,Mujer,62,Profesional completa,1,1,155101.66,10271.73,0.0,0.0,49537.13
1001,Aguascalientes,Alto,Nuclear,Hombre,82,Profesional completa,2,0,90012.59,44021.73,0.0,11152.16,47428.56
1001,Aguascalientes,Alto,Nuclear,Hombre,60,Posgrado,3,2,474493.9,58695.65,0.0,0.0,135502.54
1001,Aguascalientes,Medio alto,Nuclear,Mujer,32,Profesional completa,3,1,211480.65,0.0,0.0,0.0,169871.78
1001,Aguascalientes,Medio alto,Ampliado,Hombre,69,Profesional incompleta,4,1,190372.19,103278.68,0.0,10918.02,61777.18
1001,Aguascalientes,Medio alto,Nuclear,Hombre,46,Posgrado,4,2,317557.36,0.0,0.0,0.0,97347.65
1001,Aguascalientes,Medio alto,Nuclear,Mujer,56,Profesional completa,2,1,182065.55,0.0,0.0,0.0,92740.43
1001,Aguascalientes,Medio alto,Nuclear,Hombre,36,Profesional completa,4,1,162363.93,0.0,0.0,0.0,127887.18
1001,Aguascalientes,Medio alto,Nuclear,Hombre,27,Profesional completa,2,2,247929.22,0.0,0.0,0.0,180294.66
1001,Aguascalientes,Medio alto,Ampliado,Hombre,59,Posgrado,4,2,187264.94,29237.56,39282.76,0.0,71820.74
1001,Aguascalientes,Medio alto,Nuclear,Hombre,45,Profesional completa,4,2,1134731.41,0.0,0.0,0.0,310058.65
1001,Aguascalientes,Medio alto,Nuclear,Hombre,39,Secundaria completa,3,2,44065.15,0.0,0.0,0.0,25548.29
1001,Aguascalientes,Medio alto,Unipersonal,Hombre,82,Primaria incompleta,1,0,16994.29,7458.56,0.0,3729.28,4590.91
1001,Aguascalientes,Medio alto,Ampliado,Mujer,63,Primaria incompleta,4,1,60387.01,0.0,0.0,0.0,44821.71
1001,Aguascalientes,Alto,Ampliado,Hombre,62,Profesional incompleta,8,5,121720.46,5966.85,0.0,0.0,53622.34
1001,Aguascalientes,Alto,Nuclear,Mujer,67,Primaria completa,2,2,53455.42,10143.64,0.0,0.0,9582.17
1001,Aguascalientes,Alto,Nuclear,Hombre,49,Profesional completa,3,2,73377.81,0.0,0.0,2337.01,60327.77
1001,Aguascalientes,Alto,Nuclear,Hombre,65,Secundaria incompleta,2,2,37180.85,10143.64,0.0,0.0,42866.5
1001,Aguascalientes,Alto,Nuclear,Hombre,32,Profesional completa,4,2,63903.03,0.0,0.0,0.0,56768.82
1001,Aguascalientes,Alto,Nuclear,Hombre,60,Profesional completa,4,4,202257.74,0.0,0.0,0.0,113008.91
1001,Aguascalientes,Alto,Nuclear,Hombre,59,Posgrado,4,3,215747.49,0.0,0.0,2249.99,73191.29
1001,Aguascalientes,Alto,Nuclear,Hombre,49,Secundaria completa,5,2,93968.23,0.0,0.0,0.0,214423.37
1001,Aguascalientes,Alto,Nuclear,Hombre,52,Posgrado,4,2,382787.12,0.0,0.0,0.0,147892.73
1001,Aguascalientes,Medio alto,Nuclear,Mujer,31,Profesional completa,3,2,130799.98,11152.17,0.0,0.0,88458.53
1001,Aguascalientes,Medio alto,Ampliado,Mujer,49,Secundaria completa,9,5,131266.51,0.0,0.0,782.6,51474.23
1001,Aguascalientes,Medio alto,Nuclear,Hombre,33,Secundaria completa,4,2,134111.65,0.0,0.0,0.0,86486.16
1001,Aguascalientes,Medio alto,Nuclear,Hombre,46,Profesional completa,3,1,101581.32,0.0,0.0,0.0,98213.95
1001,Aguascalientes,Medio alto,Ampliado,Mujer,43,Secundaria completa,7,3,78137.52,0.0,0.0,0.0,30179.56
1001,Aguascalientes,Medio alto,Ampliado,Hombre,29,Profesional completa,3,3,296332.45,0.0,0.0,0.0,159388.06
1001,Aguascalientes,Medio alto,Nuclear,Hombre,73,Preparatoria completa,4,2,157303.23,53114.75,0.0,11213.1,72301.28
1001,Aguascalientes,Medio alto,Nuclear,Hombre,69,Primaria incompleta,3,2,103818.87,41311.47,0.0,7573.76,40284.48
1001,Aguascalientes,Medio alto,Nuclear,Hombre,68,Primaria completa,2,0,45268.72,33344.25,0.0,0.0,22734.08
1001,Aguascalientes,Medio alto,Ampliado,Mujer,63,Secundaria completa,4,3,124876.19,0.0,0.0,0.0,100964.87
1001,Aguascalientes,Medio alto,Ampliado,Hombre,68,Secundaria incompleta,9,1,45393.42,13573.77,0.0,3786.88,42395.7
1001,Aguascalientes,Medio alto,Nuclear,Hombre,60,Posgrado,4,1,181868.81,103278.68,0.0,0.0,58081.67
1001,Aguascalientes,Medio alto,Nuclear,Hombre,71,Posgrado,3,2,40807.36,9442.62,0.0,15147.54,37424.21
1001,Aguascalientes,Medio alto,Nuclear,Hombre,65,Profesional completa,3,3,96713.1,0.0,0.0,7573.77,36762.26
